id,category,variant_name,type,pattern,scenario,impact,example
3496,AMM invariant break,AMM invariant break Variant 1496,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1496: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3497,AMM invariant break,AMM invariant break Variant 1497,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1497: Incorrect reserve update caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3498,AMM invariant break,AMM invariant break Variant 1498,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1498: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3499,AMM invariant break,AMM invariant break Variant 1499,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1499: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3500,AMM invariant break,AMM invariant break Variant 1500,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1500: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3501,AMM invariant break,AMM invariant break Variant 1501,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1501: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3502,AMM invariant break,AMM invariant break Variant 1502,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1502: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3503,AMM invariant break,AMM invariant break Variant 1503,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1503: Incorrect reserve update caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3504,AMM invariant break,AMM invariant break Variant 1504,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1504: Pool imbalance manipulation caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3505,AMM invariant break,AMM invariant break Variant 1505,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1505: Incorrect reserve update caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3506,AMM invariant break,AMM invariant break Variant 1506,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1506: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3507,AMM invariant break,AMM invariant break Variant 1507,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1507: Incorrect reserve update caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3508,AMM invariant break,AMM invariant break Variant 1508,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1508: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3509,AMM invariant break,AMM invariant break Variant 1509,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1509: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3510,AMM invariant break,AMM invariant break Variant 1510,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1510: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3511,AMM invariant break,AMM invariant break Variant 1511,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1511: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3512,AMM invariant break,AMM invariant break Variant 1512,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1512: Incorrect reserve update caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3513,AMM invariant break,AMM invariant break Variant 1513,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #1513: Reserve desynchronization caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3514,AMM invariant break,AMM invariant break Variant 1514,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1514: Incorrect reserve update caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3515,AMM invariant break,AMM invariant break Variant 1515,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1515: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3516,AMM invariant break,AMM invariant break Variant 1516,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1516: Reserve desynchronization caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3517,AMM invariant break,AMM invariant break Variant 1517,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1517: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3518,AMM invariant break,AMM invariant break Variant 1518,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1518: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3519,AMM invariant break,AMM invariant break Variant 1519,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1519: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3520,AMM invariant break,AMM invariant break Variant 1520,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1520: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3521,AMM invariant break,AMM invariant break Variant 1521,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1521: Incorrect reserve update caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3522,AMM invariant break,AMM invariant break Variant 1522,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1522: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3523,AMM invariant break,AMM invariant break Variant 1523,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1523: Incorrect reserve update caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3524,AMM invariant break,AMM invariant break Variant 1524,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1524: Incorrect reserve update caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3525,AMM invariant break,AMM invariant break Variant 1525,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1525: Incorrect reserve update caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3526,AMM invariant break,AMM invariant break Variant 1526,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1526: Incorrect reserve update caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3527,AMM invariant break,AMM invariant break Variant 1527,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #1527: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3528,AMM invariant break,AMM invariant break Variant 1528,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1528: Incorrect reserve update caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3529,AMM invariant break,AMM invariant break Variant 1529,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1529: Reserve desynchronization caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3530,AMM invariant break,AMM invariant break Variant 1530,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1530: Incorrect reserve update caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3531,AMM invariant break,AMM invariant break Variant 1531,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1531: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3532,AMM invariant break,AMM invariant break Variant 1532,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #1532: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3533,AMM invariant break,AMM invariant break Variant 1533,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1533: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3534,AMM invariant break,AMM invariant break Variant 1534,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1534: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3535,AMM invariant break,AMM invariant break Variant 1535,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1535: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3536,AMM invariant break,AMM invariant break Variant 1536,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1536: Incorrect reserve update caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3537,AMM invariant break,AMM invariant break Variant 1537,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1537: Incorrect reserve update caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3538,AMM invariant break,AMM invariant break Variant 1538,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1538: Pool imbalance manipulation caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3539,AMM invariant break,AMM invariant break Variant 1539,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1539: Reserve desynchronization caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3540,AMM invariant break,AMM invariant break Variant 1540,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1540: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3541,AMM invariant break,AMM invariant break Variant 1541,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1541: Pool imbalance manipulation caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3542,AMM invariant break,AMM invariant break Variant 1542,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1542: Incorrect reserve update caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3543,AMM invariant break,AMM invariant break Variant 1543,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1543: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3544,AMM invariant break,AMM invariant break Variant 1544,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1544: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3545,AMM invariant break,AMM invariant break Variant 1545,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1545: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3546,AMM invariant break,AMM invariant break Variant 1546,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1546: Incorrect reserve update caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3547,AMM invariant break,AMM invariant break Variant 1547,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #1547: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3548,AMM invariant break,AMM invariant break Variant 1548,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1548: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3549,AMM invariant break,AMM invariant break Variant 1549,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1549: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3550,AMM invariant break,AMM invariant break Variant 1550,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1550: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3551,AMM invariant break,AMM invariant break Variant 1551,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1551: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3552,AMM invariant break,AMM invariant break Variant 1552,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1552: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3553,AMM invariant break,AMM invariant break Variant 1553,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1553: Pool imbalance manipulation caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3554,AMM invariant break,AMM invariant break Variant 1554,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1554: Pool imbalance manipulation caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3555,AMM invariant break,AMM invariant break Variant 1555,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #1555: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3556,AMM invariant break,AMM invariant break Variant 1556,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1556: Reserve desynchronization caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3557,AMM invariant break,AMM invariant break Variant 1557,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1557: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3558,AMM invariant break,AMM invariant break Variant 1558,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1558: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3559,AMM invariant break,AMM invariant break Variant 1559,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1559: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3560,AMM invariant break,AMM invariant break Variant 1560,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1560: Incorrect reserve update caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3561,AMM invariant break,AMM invariant break Variant 1561,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1561: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3562,AMM invariant break,AMM invariant break Variant 1562,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1562: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3563,AMM invariant break,AMM invariant break Variant 1563,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1563: Reserve desynchronization caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3564,AMM invariant break,AMM invariant break Variant 1564,Reserve desynchronization,Pool uses outdated k-value,AMM invariant break variant #1564: Reserve desynchronization caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3565,AMM invariant break,AMM invariant break Variant 1565,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1565: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3566,AMM invariant break,AMM invariant break Variant 1566,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1566: Reserve desynchronization caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3567,AMM invariant break,AMM invariant break Variant 1567,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1567: Pool imbalance manipulation caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3568,AMM invariant break,AMM invariant break Variant 1568,Invariant violation via flash-loan,Update reserves after swap,AMM invariant break variant #1568: Invariant violation via flash-loan caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3569,AMM invariant break,AMM invariant break Variant 1569,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1569: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3570,AMM invariant break,AMM invariant break Variant 1570,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1570: Pool imbalance manipulation caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3571,AMM invariant break,AMM invariant break Variant 1571,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1571: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3572,AMM invariant break,AMM invariant break Variant 1572,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1572: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3573,AMM invariant break,AMM invariant break Variant 1573,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1573: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3574,AMM invariant break,AMM invariant break Variant 1574,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1574: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3575,AMM invariant break,AMM invariant break Variant 1575,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1575: Incorrect reserve update caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3576,AMM invariant break,AMM invariant break Variant 1576,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1576: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3577,AMM invariant break,AMM invariant break Variant 1577,Invariant violation via flash-loan,Slippage checks missing,AMM invariant break variant #1577: Invariant violation via flash-loan caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3578,AMM invariant break,AMM invariant break Variant 1578,Incorrect reserve update,Incorrect fee applied,AMM invariant break variant #1578: Incorrect reserve update caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3579,AMM invariant break,AMM invariant break Variant 1579,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1579: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3580,AMM invariant break,AMM invariant break Variant 1580,Pool imbalance manipulation,Update reserves after swap,AMM invariant break variant #1580: Pool imbalance manipulation caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3581,AMM invariant break,AMM invariant break Variant 1581,Pool imbalance manipulation,Pool uses outdated k-value,AMM invariant break variant #1581: Pool imbalance manipulation caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3582,AMM invariant break,AMM invariant break Variant 1582,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1582: Reserve desynchronization caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3583,AMM invariant break,AMM invariant break Variant 1583,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1583: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3584,AMM invariant break,AMM invariant break Variant 1584,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1584: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3585,AMM invariant break,AMM invariant break Variant 1585,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1585: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3586,AMM invariant break,AMM invariant break Variant 1586,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1586: Incorrect reserve update caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3587,AMM invariant break,AMM invariant break Variant 1587,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1587: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3588,AMM invariant break,AMM invariant break Variant 1588,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1588: Reserve desynchronization caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3589,AMM invariant break,AMM invariant break Variant 1589,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1589: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3590,AMM invariant break,AMM invariant break Variant 1590,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1590: Reserve desynchronization caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3591,AMM invariant break,AMM invariant break Variant 1591,Reserve desynchronization,Slippage checks missing,AMM invariant break variant #1591: Reserve desynchronization caused by Slippage checks missing. Exploited to amm insolvency.,AMM insolvency,Attacker alters pool ratio with flash-loan.
3592,AMM invariant break,AMM invariant break Variant 1592,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1592: Pool imbalance manipulation caused by Slippage checks missing. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3593,AMM invariant break,AMM invariant break Variant 1593,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1593: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3594,AMM invariant break,AMM invariant break Variant 1594,Invariant violation via flash-loan,Incorrect fee applied,AMM invariant break variant #1594: Invariant violation via flash-loan caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3595,AMM invariant break,AMM invariant break Variant 1595,Invariant violation via flash-loan,Pool uses outdated k-value,AMM invariant break variant #1595: Invariant violation via flash-loan caused by Pool uses outdated k-value. Exploited to unbounded losses to lps.,Unbounded losses to LPs,Attacker alters pool ratio with flash-loan.
3596,AMM invariant break,AMM invariant break Variant 1596,Incorrect reserve update,Slippage checks missing,AMM invariant break variant #1596: Incorrect reserve update caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3597,AMM invariant break,AMM invariant break Variant 1597,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1597: Incorrect reserve update caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3598,AMM invariant break,AMM invariant break Variant 1598,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1598: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3599,AMM invariant break,AMM invariant break Variant 1599,Pool imbalance manipulation,Slippage checks missing,AMM invariant break variant #1599: Pool imbalance manipulation caused by Slippage checks missing. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3600,AMM invariant break,AMM invariant break Variant 1600,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1600: Reserve desynchronization caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3601,AMM invariant break,AMM invariant break Variant 1601,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #1601: Reserve desynchronization caused by Update reserves after swap. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3602,AMM invariant break,AMM invariant break Variant 1602,Pool imbalance manipulation,Incorrect fee applied,AMM invariant break variant #1602: Pool imbalance manipulation caused by Incorrect fee applied. Exploited to extractable arbitrage.,Extractable arbitrage,Attacker alters pool ratio with flash-loan.
3603,AMM invariant break,AMM invariant break Variant 1603,Reserve desynchronization,Incorrect fee applied,AMM invariant break variant #1603: Reserve desynchronization caused by Incorrect fee applied. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3604,AMM invariant break,AMM invariant break Variant 1604,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1604: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to extractable arbitrage.,Extractable arbitrage,swap() executes before adjusting reserves.
3605,AMM invariant break,AMM invariant break Variant 1605,Reserve desynchronization,Update reserves after swap,AMM invariant break variant #1605: Reserve desynchronization caused by Update reserves after swap. Exploited to unbounded losses to lps.,Unbounded losses to LPs,swap() executes before adjusting reserves.
3606,AMM invariant break,AMM invariant break Variant 1606,Incorrect reserve update,Update reserves after swap,AMM invariant break variant #1606: Incorrect reserve update caused by Update reserves after swap. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
3607,AMM invariant break,AMM invariant break Variant 1607,Incorrect reserve update,Pool uses outdated k-value,AMM invariant break variant #1607: Incorrect reserve update caused by Pool uses outdated k-value. Exploited to amm insolvency.,AMM insolvency,swap() executes before adjusting reserves.
