id,category,variant_name,type,pattern,scenario,impact,example
2962,Proposal manipulation,Proposal manipulation Variant 562,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #562: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2963,Proposal manipulation,Proposal manipulation Variant 563,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #563: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2964,Proposal manipulation,Proposal manipulation Variant 564,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #564: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2965,Proposal manipulation,Proposal manipulation Variant 565,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #565: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2966,Proposal manipulation,Proposal manipulation Variant 566,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #566: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2967,Proposal manipulation,Proposal manipulation Variant 567,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #567: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2968,Proposal manipulation,Proposal manipulation Variant 568,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #568: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2969,Proposal manipulation,Proposal manipulation Variant 569,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #569: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2970,Proposal manipulation,Proposal manipulation Variant 570,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #570: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2971,Proposal manipulation,Proposal manipulation Variant 571,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #571: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2972,Proposal manipulation,Proposal manipulation Variant 572,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #572: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2973,Proposal manipulation,Proposal manipulation Variant 573,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #573: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2974,Proposal manipulation,Proposal manipulation Variant 574,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #574: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2975,Proposal manipulation,Proposal manipulation Variant 575,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #575: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2976,Proposal manipulation,Proposal manipulation Variant 576,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #576: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2977,Proposal manipulation,Proposal manipulation Variant 577,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #577: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2978,Proposal manipulation,Proposal manipulation Variant 578,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #578: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2979,Proposal manipulation,Proposal manipulation Variant 579,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #579: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2980,Proposal manipulation,Proposal manipulation Variant 580,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #580: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2981,Proposal manipulation,Proposal manipulation Variant 581,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #581: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2982,Proposal manipulation,Proposal manipulation Variant 582,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #582: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2983,Proposal manipulation,Proposal manipulation Variant 583,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #583: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2984,Proposal manipulation,Proposal manipulation Variant 584,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #584: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2985,Proposal manipulation,Proposal manipulation Variant 585,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #585: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2986,Proposal manipulation,Proposal manipulation Variant 586,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #586: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2987,Proposal manipulation,Proposal manipulation Variant 587,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #587: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2988,Proposal manipulation,Proposal manipulation Variant 588,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #588: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2989,Proposal manipulation,Proposal manipulation Variant 589,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #589: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2990,Proposal manipulation,Proposal manipulation Variant 590,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #590: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2991,Proposal manipulation,Proposal manipulation Variant 591,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #591: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2992,Proposal manipulation,Proposal manipulation Variant 592,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #592: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2993,Proposal manipulation,Proposal manipulation Variant 593,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #593: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
2994,Proposal manipulation,Proposal manipulation Variant 594,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #594: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
2995,Proposal manipulation,Proposal manipulation Variant 595,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #595: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2996,Proposal manipulation,Proposal manipulation Variant 596,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #596: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2997,Proposal manipulation,Proposal manipulation Variant 597,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #597: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
2998,Proposal manipulation,Proposal manipulation Variant 598,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #598: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
2999,Proposal manipulation,Proposal manipulation Variant 599,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #599: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3000,Proposal manipulation,Proposal manipulation Variant 600,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #600: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3001,Proposal manipulation,Proposal manipulation Variant 601,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #601: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3002,Proposal manipulation,Proposal manipulation Variant 602,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #602: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3003,Proposal manipulation,Proposal manipulation Variant 603,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #603: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3004,Proposal manipulation,Proposal manipulation Variant 604,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #604: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3005,Proposal manipulation,Proposal manipulation Variant 605,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #605: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3006,Proposal manipulation,Proposal manipulation Variant 606,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #606: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3007,Proposal manipulation,Proposal manipulation Variant 607,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #607: Hidden malicious payload resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3008,Proposal manipulation,Proposal manipulation Variant 608,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #608: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3009,Proposal manipulation,Proposal manipulation Variant 609,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #609: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3010,Proposal manipulation,Proposal manipulation Variant 610,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #610: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3011,Proposal manipulation,Proposal manipulation Variant 611,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #611: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3012,Proposal manipulation,Proposal manipulation Variant 612,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #612: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3013,Proposal manipulation,Proposal manipulation Variant 613,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #613: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3014,Proposal manipulation,Proposal manipulation Variant 614,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #614: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3015,Proposal manipulation,Proposal manipulation Variant 615,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #615: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3016,Proposal manipulation,Proposal manipulation Variant 616,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #616: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3017,Proposal manipulation,Proposal manipulation Variant 617,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #617: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3018,Proposal manipulation,Proposal manipulation Variant 618,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #618: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3019,Proposal manipulation,Proposal manipulation Variant 619,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #619: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3020,Proposal manipulation,Proposal manipulation Variant 620,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #620: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3021,Proposal manipulation,Proposal manipulation Variant 621,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #621: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3022,Proposal manipulation,Proposal manipulation Variant 622,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #622: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3023,Proposal manipulation,Proposal manipulation Variant 623,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #623: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3024,Proposal manipulation,Proposal manipulation Variant 624,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #624: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3025,Proposal manipulation,Proposal manipulation Variant 625,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #625: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3026,Proposal manipulation,Proposal manipulation Variant 626,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #626: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3027,Proposal manipulation,Proposal manipulation Variant 627,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #627: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3028,Proposal manipulation,Proposal manipulation Variant 628,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #628: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3029,Proposal manipulation,Proposal manipulation Variant 629,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #629: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3030,Proposal manipulation,Proposal manipulation Variant 630,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #630: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3031,Proposal manipulation,Proposal manipulation Variant 631,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #631: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3032,Proposal manipulation,Proposal manipulation Variant 632,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #632: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3033,Proposal manipulation,Proposal manipulation Variant 633,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #633: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3034,Proposal manipulation,Proposal manipulation Variant 634,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #634: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3035,Proposal manipulation,Proposal manipulation Variant 635,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #635: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3036,Proposal manipulation,Proposal manipulation Variant 636,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #636: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3037,Proposal manipulation,Proposal manipulation Variant 637,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #637: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3038,Proposal manipulation,Proposal manipulation Variant 638,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #638: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3039,Proposal manipulation,Proposal manipulation Variant 639,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #639: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3040,Proposal manipulation,Proposal manipulation Variant 640,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #640: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3041,Proposal manipulation,Proposal manipulation Variant 641,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #641: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3042,Proposal manipulation,Proposal manipulation Variant 642,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #642: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3043,Proposal manipulation,Proposal manipulation Variant 643,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #643: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3044,Proposal manipulation,Proposal manipulation Variant 644,Proposal parameter injection,Multiple actions bundled in proposal,Proposal manipulation variant #644: Proposal parameter injection resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3045,Proposal manipulation,Proposal manipulation Variant 645,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #645: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3046,Proposal manipulation,Proposal manipulation Variant 646,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #646: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3047,Proposal manipulation,Proposal manipulation Variant 647,Proposal parameter injection,Critical call hidden inside harmless wrapper,Proposal manipulation variant #647: Proposal parameter injection resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3048,Proposal manipulation,Proposal manipulation Variant 648,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #648: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3049,Proposal manipulation,Proposal manipulation Variant 649,Hidden malicious payload,Multiple actions bundled in proposal,Proposal manipulation variant #649: Hidden malicious payload resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3050,Proposal manipulation,Proposal manipulation Variant 650,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #650: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3051,Proposal manipulation,Proposal manipulation Variant 651,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #651: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3052,Proposal manipulation,Proposal manipulation Variant 652,Hidden malicious payload,Proposal description not validated,Proposal manipulation variant #652: Hidden malicious payload resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3053,Proposal manipulation,Proposal manipulation Variant 653,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #653: Proposal parameter injection resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Payload bundles extra call to malicious contract.
3054,Proposal manipulation,Proposal manipulation Variant 654,Proposal parameter injection,Proposal description not validated,Proposal manipulation variant #654: Proposal parameter injection resulting from Proposal description not validated. Exploited to passing malicious upgrade.,Passing malicious upgrade,Proposal upgrades proxy and transfers treasury.
3055,Proposal manipulation,Proposal manipulation Variant 655,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #655: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3056,Proposal manipulation,Proposal manipulation Variant 656,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #656: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3057,Proposal manipulation,Proposal manipulation Variant 657,Unexpected contract call bundling,Proposal description not validated,Proposal manipulation variant #657: Unexpected contract call bundling resulting from Proposal description not validated. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3058,Proposal manipulation,Proposal manipulation Variant 658,Unexpected contract call bundling,Critical call hidden inside harmless wrapper,Proposal manipulation variant #658: Unexpected contract call bundling resulting from Critical call hidden inside harmless wrapper. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
3059,Proposal manipulation,Proposal manipulation Variant 659,Hidden malicious payload,Critical call hidden inside harmless wrapper,Proposal manipulation variant #659: Hidden malicious payload resulting from Critical call hidden inside harmless wrapper. Exploited to passing malicious upgrade.,Passing malicious upgrade,Payload bundles extra call to malicious contract.
3060,Proposal manipulation,Proposal manipulation Variant 660,Unexpected contract call bundling,Multiple actions bundled in proposal,Proposal manipulation variant #660: Unexpected contract call bundling resulting from Multiple actions bundled in proposal. Exploited to performing harmful actions unnoticed.,Performing harmful actions unnoticed,Proposal upgrades proxy and transfers treasury.
