id,category,variant_name,type,pattern,scenario,impact,example
20827,DeFi,DeFi Variant 5827,Invalid validation,Incorrect signature,DeFi variant #5827: Invalid validation caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
20828,DeFi,DeFi Variant 5828,Incorrect assumption,State not checked,DeFi variant #5828: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20829,DeFi,DeFi Variant 5829,Unexpected state,Missing boundary check,DeFi variant #5829: Unexpected state caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
20830,DeFi,DeFi Variant 5830,Logic flaw,Wrong assumption,DeFi variant #5830: Logic flaw caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20831,DeFi,DeFi Variant 5831,Race issue,Invalid state transition,DeFi variant #5831: Race issue caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20832,DeFi,DeFi Variant 5832,Unexpected state,Invalid state transition,DeFi variant #5832: Unexpected state caused by Invalid state transition. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20833,DeFi,DeFi Variant 5833,Logic flaw,Wrong assumption,DeFi variant #5833: Logic flaw caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
20834,DeFi,DeFi Variant 5834,Incorrect assumption,Wrong assumption,DeFi variant #5834: Incorrect assumption caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
20835,DeFi,DeFi Variant 5835,Race issue,Incorrect signature,DeFi variant #5835: Race issue caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20836,DeFi,DeFi Variant 5836,Race issue,Input not validated,DeFi variant #5836: Race issue caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20837,DeFi,DeFi Variant 5837,Incorrect assumption,Wrong assumption,DeFi variant #5837: Incorrect assumption caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20838,DeFi,DeFi Variant 5838,Unexpected state,Wrong assumption,DeFi variant #5838: Unexpected state caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
20839,DeFi,DeFi Variant 5839,Missing guard,Incorrect signature,DeFi variant #5839: Missing guard caused by Incorrect signature. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
20840,DeFi,DeFi Variant 5840,Incorrect assumption,Wrong assumption,DeFi variant #5840: Incorrect assumption caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
20841,DeFi,DeFi Variant 5841,Logic flaw,State not checked,DeFi variant #5841: Logic flaw caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
20842,DeFi,DeFi Variant 5842,Logic flaw,Input not validated,DeFi variant #5842: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20843,DeFi,DeFi Variant 5843,Logic flaw,Incorrect signature,DeFi variant #5843: Logic flaw caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20844,DeFi,DeFi Variant 5844,Logic flaw,Incorrect signature,DeFi variant #5844: Logic flaw caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20845,DeFi,DeFi Variant 5845,Missing guard,Input not validated,DeFi variant #5845: Missing guard caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20846,DeFi,DeFi Variant 5846,Incorrect assumption,Wrong assumption,DeFi variant #5846: Incorrect assumption caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20847,DeFi,DeFi Variant 5847,Incorrect assumption,Input not validated,DeFi variant #5847: Incorrect assumption caused by Input not validated. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
20848,DeFi,DeFi Variant 5848,Missing guard,Input not validated,DeFi variant #5848: Missing guard caused by Input not validated. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20849,DeFi,DeFi Variant 5849,Race issue,Missing boundary check,DeFi variant #5849: Race issue caused by Missing boundary check. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20850,DeFi,DeFi Variant 5850,Invalid validation,Missing boundary check,DeFi variant #5850: Invalid validation caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
20851,DeFi,DeFi Variant 5851,Logic flaw,Input not validated,DeFi variant #5851: Logic flaw caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20852,DeFi,DeFi Variant 5852,Invalid validation,Input not validated,DeFi variant #5852: Invalid validation caused by Input not validated. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20853,DeFi,DeFi Variant 5853,Logic flaw,State not checked,DeFi variant #5853: Logic flaw caused by State not checked. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
20854,DeFi,DeFi Variant 5854,Logic flaw,Incorrect signature,DeFi variant #5854: Logic flaw caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
20855,DeFi,DeFi Variant 5855,Unexpected state,State not checked,DeFi variant #5855: Unexpected state caused by State not checked. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20856,DeFi,DeFi Variant 5856,Invalid validation,Wrong assumption,DeFi variant #5856: Invalid validation caused by Wrong assumption. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20857,DeFi,DeFi Variant 5857,Race issue,Missing boundary check,DeFi variant #5857: Race issue caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
20858,DeFi,DeFi Variant 5858,Incorrect assumption,Invalid state transition,DeFi variant #5858: Incorrect assumption caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20859,DeFi,DeFi Variant 5859,Unexpected state,Input not validated,DeFi variant #5859: Unexpected state caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
20860,DeFi,DeFi Variant 5860,Race issue,State not checked,DeFi variant #5860: Race issue caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20861,DeFi,DeFi Variant 5861,Incorrect assumption,Input not validated,DeFi variant #5861: Incorrect assumption caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
20862,DeFi,DeFi Variant 5862,Invalid validation,Invalid state transition,DeFi variant #5862: Invalid validation caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20863,DeFi,DeFi Variant 5863,Invalid validation,Wrong assumption,DeFi variant #5863: Invalid validation caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
20864,DeFi,DeFi Variant 5864,Incorrect assumption,Wrong assumption,DeFi variant #5864: Incorrect assumption caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20865,DeFi,DeFi Variant 5865,Invalid validation,State not checked,DeFi variant #5865: Invalid validation caused by State not checked. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20866,DeFi,DeFi Variant 5866,Invalid validation,Missing boundary check,DeFi variant #5866: Invalid validation caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20867,DeFi,DeFi Variant 5867,Incorrect assumption,Invalid state transition,DeFi variant #5867: Incorrect assumption caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20868,DeFi,DeFi Variant 5868,Missing guard,Wrong assumption,DeFi variant #5868: Missing guard caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20869,DeFi,DeFi Variant 5869,Incorrect assumption,Missing boundary check,DeFi variant #5869: Incorrect assumption caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20870,DeFi,DeFi Variant 5870,Incorrect assumption,State not checked,DeFi variant #5870: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20871,DeFi,DeFi Variant 5871,Unexpected state,Invalid state transition,DeFi variant #5871: Unexpected state caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
20872,DeFi,DeFi Variant 5872,Unexpected state,Input not validated,DeFi variant #5872: Unexpected state caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20873,DeFi,DeFi Variant 5873,Race issue,Wrong assumption,DeFi variant #5873: Race issue caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
20874,DeFi,DeFi Variant 5874,Logic flaw,Input not validated,DeFi variant #5874: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20875,DeFi,DeFi Variant 5875,Logic flaw,State not checked,DeFi variant #5875: Logic flaw caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20876,DeFi,DeFi Variant 5876,Logic flaw,State not checked,DeFi variant #5876: Logic flaw caused by State not checked. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20877,DeFi,DeFi Variant 5877,Race issue,Incorrect signature,DeFi variant #5877: Race issue caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
20878,DeFi,DeFi Variant 5878,Logic flaw,State not checked,DeFi variant #5878: Logic flaw caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20879,DeFi,DeFi Variant 5879,Incorrect assumption,Missing boundary check,DeFi variant #5879: Incorrect assumption caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20880,DeFi,DeFi Variant 5880,Missing guard,Invalid state transition,DeFi variant #5880: Missing guard caused by Invalid state transition. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
20881,DeFi,DeFi Variant 5881,Invalid validation,Incorrect signature,DeFi variant #5881: Invalid validation caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20882,DeFi,DeFi Variant 5882,Missing guard,Input not validated,DeFi variant #5882: Missing guard caused by Input not validated. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20883,DeFi,DeFi Variant 5883,Missing guard,Incorrect signature,DeFi variant #5883: Missing guard caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
20884,DeFi,DeFi Variant 5884,Incorrect assumption,Wrong assumption,DeFi variant #5884: Incorrect assumption caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20885,DeFi,DeFi Variant 5885,Invalid validation,Wrong assumption,DeFi variant #5885: Invalid validation caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20886,DeFi,DeFi Variant 5886,Logic flaw,Incorrect signature,DeFi variant #5886: Logic flaw caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
20887,DeFi,DeFi Variant 5887,Invalid validation,Invalid state transition,DeFi variant #5887: Invalid validation caused by Invalid state transition. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20888,DeFi,DeFi Variant 5888,Incorrect assumption,State not checked,DeFi variant #5888: Incorrect assumption caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20889,DeFi,DeFi Variant 5889,Incorrect assumption,State not checked,DeFi variant #5889: Incorrect assumption caused by State not checked. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20890,DeFi,DeFi Variant 5890,Logic flaw,Invalid state transition,DeFi variant #5890: Logic flaw caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20891,DeFi,DeFi Variant 5891,Missing guard,Invalid state transition,DeFi variant #5891: Missing guard caused by Invalid state transition. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20892,DeFi,DeFi Variant 5892,Logic flaw,Incorrect signature,DeFi variant #5892: Logic flaw caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20893,DeFi,DeFi Variant 5893,Missing guard,State not checked,DeFi variant #5893: Missing guard caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20894,DeFi,DeFi Variant 5894,Race issue,State not checked,DeFi variant #5894: Race issue caused by State not checked. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20895,DeFi,DeFi Variant 5895,Race issue,Incorrect signature,DeFi variant #5895: Race issue caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20896,DeFi,DeFi Variant 5896,Logic flaw,Incorrect signature,DeFi variant #5896: Logic flaw caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20897,DeFi,DeFi Variant 5897,Race issue,State not checked,DeFi variant #5897: Race issue caused by State not checked. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
20898,DeFi,DeFi Variant 5898,Invalid validation,Incorrect signature,DeFi variant #5898: Invalid validation caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20899,DeFi,DeFi Variant 5899,Logic flaw,Input not validated,DeFi variant #5899: Logic flaw caused by Input not validated. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20900,DeFi,DeFi Variant 5900,Race issue,Wrong assumption,DeFi variant #5900: Race issue caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
20901,DeFi,DeFi Variant 5901,Invalid validation,Missing boundary check,DeFi variant #5901: Invalid validation caused by Missing boundary check. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20902,DeFi,DeFi Variant 5902,Logic flaw,Input not validated,DeFi variant #5902: Logic flaw caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20903,DeFi,DeFi Variant 5903,Invalid validation,Invalid state transition,DeFi variant #5903: Invalid validation caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20904,DeFi,DeFi Variant 5904,Unexpected state,Wrong assumption,DeFi variant #5904: Unexpected state caused by Wrong assumption. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20905,DeFi,DeFi Variant 5905,Unexpected state,Invalid state transition,DeFi variant #5905: Unexpected state caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20906,DeFi,DeFi Variant 5906,Missing guard,Incorrect signature,DeFi variant #5906: Missing guard caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20907,DeFi,DeFi Variant 5907,Missing guard,State not checked,DeFi variant #5907: Missing guard caused by State not checked. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20908,DeFi,DeFi Variant 5908,Logic flaw,Missing boundary check,DeFi variant #5908: Logic flaw caused by Missing boundary check. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20909,DeFi,DeFi Variant 5909,Race issue,Input not validated,DeFi variant #5909: Race issue caused by Input not validated. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20910,DeFi,DeFi Variant 5910,Logic flaw,Input not validated,DeFi variant #5910: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20911,DeFi,DeFi Variant 5911,Invalid validation,Invalid state transition,DeFi variant #5911: Invalid validation caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20912,DeFi,DeFi Variant 5912,Incorrect assumption,Incorrect signature,DeFi variant #5912: Incorrect assumption caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20913,DeFi,DeFi Variant 5913,Invalid validation,Wrong assumption,DeFi variant #5913: Invalid validation caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20914,DeFi,DeFi Variant 5914,Invalid validation,Invalid state transition,DeFi variant #5914: Invalid validation caused by Invalid state transition. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20915,DeFi,DeFi Variant 5915,Invalid validation,State not checked,DeFi variant #5915: Invalid validation caused by State not checked. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20916,DeFi,DeFi Variant 5916,Incorrect assumption,Missing boundary check,DeFi variant #5916: Incorrect assumption caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20917,DeFi,DeFi Variant 5917,Missing guard,State not checked,DeFi variant #5917: Missing guard caused by State not checked. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
20918,DeFi,DeFi Variant 5918,Incorrect assumption,State not checked,DeFi variant #5918: Incorrect assumption caused by State not checked. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20919,DeFi,DeFi Variant 5919,Invalid validation,Incorrect signature,DeFi variant #5919: Invalid validation caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20920,DeFi,DeFi Variant 5920,Unexpected state,Invalid state transition,DeFi variant #5920: Unexpected state caused by Invalid state transition. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20921,DeFi,DeFi Variant 5921,Incorrect assumption,Input not validated,DeFi variant #5921: Incorrect assumption caused by Input not validated. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20922,DeFi,DeFi Variant 5922,Race issue,State not checked,DeFi variant #5922: Race issue caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
20923,DeFi,DeFi Variant 5923,Incorrect assumption,Incorrect signature,DeFi variant #5923: Incorrect assumption caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20924,DeFi,DeFi Variant 5924,Invalid validation,Input not validated,DeFi variant #5924: Invalid validation caused by Input not validated. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
20925,DeFi,DeFi Variant 5925,Invalid validation,Invalid state transition,DeFi variant #5925: Invalid validation caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20926,DeFi,DeFi Variant 5926,Logic flaw,Input not validated,DeFi variant #5926: Logic flaw caused by Input not validated. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20927,DeFi,DeFi Variant 5927,Unexpected state,Missing boundary check,DeFi variant #5927: Unexpected state caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20928,DeFi,DeFi Variant 5928,Race issue,Incorrect signature,DeFi variant #5928: Race issue caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
20929,DeFi,DeFi Variant 5929,Logic flaw,Wrong assumption,DeFi variant #5929: Logic flaw caused by Wrong assumption. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
20930,DeFi,DeFi Variant 5930,Logic flaw,State not checked,DeFi variant #5930: Logic flaw caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20931,DeFi,DeFi Variant 5931,Logic flaw,Incorrect signature,DeFi variant #5931: Logic flaw caused by Incorrect signature. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20932,DeFi,DeFi Variant 5932,Invalid validation,Missing boundary check,DeFi variant #5932: Invalid validation caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Attacker exploits missing check in flow.
20933,DeFi,DeFi Variant 5933,Invalid validation,Input not validated,DeFi variant #5933: Invalid validation caused by Input not validated. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
20934,DeFi,DeFi Variant 5934,Unexpected state,Input not validated,DeFi variant #5934: Unexpected state caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20935,DeFi,DeFi Variant 5935,Incorrect assumption,Input not validated,DeFi variant #5935: Incorrect assumption caused by Input not validated. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20936,DeFi,DeFi Variant 5936,Logic flaw,Missing boundary check,DeFi variant #5936: Logic flaw caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20937,DeFi,DeFi Variant 5937,Logic flaw,State not checked,DeFi variant #5937: Logic flaw caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20938,DeFi,DeFi Variant 5938,Race issue,Missing boundary check,DeFi variant #5938: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20939,DeFi,DeFi Variant 5939,Logic flaw,Invalid state transition,DeFi variant #5939: Logic flaw caused by Invalid state transition. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20940,DeFi,DeFi Variant 5940,Invalid validation,Input not validated,DeFi variant #5940: Invalid validation caused by Input not validated. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
20941,DeFi,DeFi Variant 5941,Unexpected state,State not checked,DeFi variant #5941: Unexpected state caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20942,DeFi,DeFi Variant 5942,Logic flaw,Input not validated,DeFi variant #5942: Logic flaw caused by Input not validated. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
20943,DeFi,DeFi Variant 5943,Incorrect assumption,State not checked,DeFi variant #5943: Incorrect assumption caused by State not checked. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20944,DeFi,DeFi Variant 5944,Missing guard,Wrong assumption,DeFi variant #5944: Missing guard caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20945,DeFi,DeFi Variant 5945,Invalid validation,Input not validated,DeFi variant #5945: Invalid validation caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
20946,DeFi,DeFi Variant 5946,Race issue,State not checked,DeFi variant #5946: Race issue caused by State not checked. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
20947,DeFi,DeFi Variant 5947,Unexpected state,Invalid state transition,DeFi variant #5947: Unexpected state caused by Invalid state transition. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20948,DeFi,DeFi Variant 5948,Invalid validation,Incorrect signature,DeFi variant #5948: Invalid validation caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
20949,DeFi,DeFi Variant 5949,Missing guard,Incorrect signature,DeFi variant #5949: Missing guard caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
20950,DeFi,DeFi Variant 5950,Incorrect assumption,Invalid state transition,DeFi variant #5950: Incorrect assumption caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20951,DeFi,DeFi Variant 5951,Logic flaw,Missing boundary check,DeFi variant #5951: Logic flaw caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20952,DeFi,DeFi Variant 5952,Unexpected state,Input not validated,DeFi variant #5952: Unexpected state caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
20953,DeFi,DeFi Variant 5953,Invalid validation,Input not validated,DeFi variant #5953: Invalid validation caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20954,DeFi,DeFi Variant 5954,Logic flaw,Invalid state transition,DeFi variant #5954: Logic flaw caused by Invalid state transition. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
20955,DeFi,DeFi Variant 5955,Incorrect assumption,Input not validated,DeFi variant #5955: Incorrect assumption caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
20956,DeFi,DeFi Variant 5956,Invalid validation,Input not validated,DeFi variant #5956: Invalid validation caused by Input not validated. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20957,DeFi,DeFi Variant 5957,Unexpected state,Missing boundary check,DeFi variant #5957: Unexpected state caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
20958,DeFi,DeFi Variant 5958,Unexpected state,State not checked,DeFi variant #5958: Unexpected state caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
20959,DeFi,DeFi Variant 5959,Unexpected state,Input not validated,DeFi variant #5959: Unexpected state caused by Input not validated. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
20960,DeFi,DeFi Variant 5960,Race issue,State not checked,DeFi variant #5960: Race issue caused by State not checked. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
20961,DeFi,DeFi Variant 5961,Missing guard,State not checked,DeFi variant #5961: Missing guard caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20962,DeFi,DeFi Variant 5962,Invalid validation,State not checked,DeFi variant #5962: Invalid validation caused by State not checked. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
20963,DeFi,DeFi Variant 5963,Logic flaw,Invalid state transition,DeFi variant #5963: Logic flaw caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
20964,DeFi,DeFi Variant 5964,Missing guard,Missing boundary check,DeFi variant #5964: Missing guard caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
20965,DeFi,DeFi Variant 5965,Race issue,Incorrect signature,DeFi variant #5965: Race issue caused by Incorrect signature. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
20966,DeFi,DeFi Variant 5966,Unexpected state,Missing boundary check,DeFi variant #5966: Unexpected state caused by Missing boundary check. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
20967,DeFi,DeFi Variant 5967,Invalid validation,Incorrect signature,DeFi variant #5967: Invalid validation caused by Incorrect signature. Exploited to data corruption.,Data corruption,Signature not validated allows bypass.
20968,DeFi,DeFi Variant 5968,Logic flaw,Missing boundary check,DeFi variant #5968: Logic flaw caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
20969,DeFi,DeFi Variant 5969,Unexpected state,Incorrect signature,DeFi variant #5969: Unexpected state caused by Incorrect signature. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
20970,DeFi,DeFi Variant 5970,Invalid validation,Invalid state transition,DeFi variant #5970: Invalid validation caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
20971,DeFi,DeFi Variant 5971,Missing guard,Input not validated,DeFi variant #5971: Missing guard caused by Input not validated. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
20972,DeFi,DeFi Variant 5972,Invalid validation,Input not validated,DeFi variant #5972: Invalid validation caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Signature not validated allows bypass.
20973,DeFi,DeFi Variant 5973,Unexpected state,State not checked,DeFi variant #5973: Unexpected state caused by State not checked. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
20974,DeFi,DeFi Variant 5974,Race issue,Missing boundary check,DeFi variant #5974: Race issue caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
20975,DeFi,DeFi Variant 5975,Race issue,Incorrect signature,DeFi variant #5975: Race issue caused by Incorrect signature. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
20976,DeFi,DeFi Variant 5976,Logic flaw,Input not validated,DeFi variant #5976: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
