id,category,variant_name,type,pattern,scenario,impact,example
3450,Permit() abuse,Permit() abuse Variant 1450,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1450: Delegated approval spoof caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3451,Permit() abuse,Permit() abuse Variant 1451,Unlimited approval attack,Permit gives infinite allowance,Permit() abuse variant #1451: Unlimited approval attack caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3452,Permit() abuse,Permit() abuse Variant 1452,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1452: Delegated approval spoof caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3453,Permit() abuse,Permit() abuse Variant 1453,Delegated approval spoof,TypedData domain mismatch,Permit() abuse variant #1453: Delegated approval spoof caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3454,Permit() abuse,Permit() abuse Variant 1454,Unlimited approval attack,Signature lacks nonce check,Permit() abuse variant #1454: Unlimited approval attack caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3455,Permit() abuse,Permit() abuse Variant 1455,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1455: Permit signature reuse caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3456,Permit() abuse,Permit() abuse Variant 1456,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1456: Permit signature reuse caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3457,Permit() abuse,Permit() abuse Variant 1457,Unlimited approval attack,Permit gives infinite allowance,Permit() abuse variant #1457: Unlimited approval attack caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3458,Permit() abuse,Permit() abuse Variant 1458,Permit front‑running,Permit gives infinite allowance,Permit() abuse variant #1458: Permit front‑running caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3459,Permit() abuse,Permit() abuse Variant 1459,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1459: Delegated approval spoof caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3460,Permit() abuse,Permit() abuse Variant 1460,Permit signature reuse,Permit gives infinite allowance,Permit() abuse variant #1460: Permit signature reuse caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3461,Permit() abuse,Permit() abuse Variant 1461,Unlimited approval attack,Permit gives infinite allowance,Permit() abuse variant #1461: Unlimited approval attack caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3462,Permit() abuse,Permit() abuse Variant 1462,Delegated approval spoof,Permit gives infinite allowance,Permit() abuse variant #1462: Delegated approval spoof caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3463,Permit() abuse,Permit() abuse Variant 1463,Unlimited approval attack,TypedData domain mismatch,Permit() abuse variant #1463: Unlimited approval attack caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3464,Permit() abuse,Permit() abuse Variant 1464,Permit signature reuse,Permit gives infinite allowance,Permit() abuse variant #1464: Permit signature reuse caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3465,Permit() abuse,Permit() abuse Variant 1465,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1465: Permit signature reuse caused by TypedData domain mismatch. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3466,Permit() abuse,Permit() abuse Variant 1466,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1466: Permit signature reuse caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3467,Permit() abuse,Permit() abuse Variant 1467,Unlimited approval attack,TypedData domain mismatch,Permit() abuse variant #1467: Unlimited approval attack caused by TypedData domain mismatch. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3468,Permit() abuse,Permit() abuse Variant 1468,Delegated approval spoof,TypedData domain mismatch,Permit() abuse variant #1468: Delegated approval spoof caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3469,Permit() abuse,Permit() abuse Variant 1469,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1469: Permit signature reuse caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3470,Permit() abuse,Permit() abuse Variant 1470,Permit front‑running,TypedData domain mismatch,Permit() abuse variant #1470: Permit front‑running caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3471,Permit() abuse,Permit() abuse Variant 1471,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1471: Delegated approval spoof caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3472,Permit() abuse,Permit() abuse Variant 1472,Delegated approval spoof,Permit gives infinite allowance,Permit() abuse variant #1472: Delegated approval spoof caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3473,Permit() abuse,Permit() abuse Variant 1473,Unlimited approval attack,Permit gives infinite allowance,Permit() abuse variant #1473: Unlimited approval attack caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3474,Permit() abuse,Permit() abuse Variant 1474,Permit front‑running,Signature lacks nonce check,Permit() abuse variant #1474: Permit front‑running caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3475,Permit() abuse,Permit() abuse Variant 1475,Permit front‑running,Permit gives infinite allowance,Permit() abuse variant #1475: Permit front‑running caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3476,Permit() abuse,Permit() abuse Variant 1476,Permit front‑running,TypedData domain mismatch,Permit() abuse variant #1476: Permit front‑running caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3477,Permit() abuse,Permit() abuse Variant 1477,Delegated approval spoof,TypedData domain mismatch,Permit() abuse variant #1477: Delegated approval spoof caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3478,Permit() abuse,Permit() abuse Variant 1478,Delegated approval spoof,TypedData domain mismatch,Permit() abuse variant #1478: Delegated approval spoof caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3479,Permit() abuse,Permit() abuse Variant 1479,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1479: Permit signature reuse caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3480,Permit() abuse,Permit() abuse Variant 1480,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1480: Delegated approval spoof caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3481,Permit() abuse,Permit() abuse Variant 1481,Permit signature reuse,Permit gives infinite allowance,Permit() abuse variant #1481: Permit signature reuse caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3482,Permit() abuse,Permit() abuse Variant 1482,Permit front‑running,Permit gives infinite allowance,Permit() abuse variant #1482: Permit front‑running caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3483,Permit() abuse,Permit() abuse Variant 1483,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1483: Permit signature reuse caused by TypedData domain mismatch. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3484,Permit() abuse,Permit() abuse Variant 1484,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1484: Permit signature reuse caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3485,Permit() abuse,Permit() abuse Variant 1485,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1485: Permit signature reuse caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3486,Permit() abuse,Permit() abuse Variant 1486,Unlimited approval attack,Signature lacks nonce check,Permit() abuse variant #1486: Unlimited approval attack caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3487,Permit() abuse,Permit() abuse Variant 1487,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1487: Delegated approval spoof caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3488,Permit() abuse,Permit() abuse Variant 1488,Delegated approval spoof,Permit gives infinite allowance,Permit() abuse variant #1488: Delegated approval spoof caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3489,Permit() abuse,Permit() abuse Variant 1489,Permit front‑running,Permit gives infinite allowance,Permit() abuse variant #1489: Permit front‑running caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3490,Permit() abuse,Permit() abuse Variant 1490,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1490: Permit signature reuse caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3491,Permit() abuse,Permit() abuse Variant 1491,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1491: Permit signature reuse caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3492,Permit() abuse,Permit() abuse Variant 1492,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1492: Permit signature reuse caused by Signature lacks nonce check. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3493,Permit() abuse,Permit() abuse Variant 1493,Permit signature reuse,TypedData domain mismatch,Permit() abuse variant #1493: Permit signature reuse caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Attacker reuses old permit signature.
3494,Permit() abuse,Permit() abuse Variant 1494,Permit signature reuse,Permit gives infinite allowance,Permit() abuse variant #1494: Permit signature reuse caused by Permit gives infinite allowance. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3495,Permit() abuse,Permit() abuse Variant 1495,Delegated approval spoof,Signature lacks nonce check,Permit() abuse variant #1495: Delegated approval spoof caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3496,Permit() abuse,Permit() abuse Variant 1496,Unlimited approval attack,TypedData domain mismatch,Permit() abuse variant #1496: Unlimited approval attack caused by TypedData domain mismatch. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Attacker reuses old permit signature.
3497,Permit() abuse,Permit() abuse Variant 1497,Permit signature reuse,Signature lacks nonce check,Permit() abuse variant #1497: Permit signature reuse caused by Signature lacks nonce check. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3498,Permit() abuse,Permit() abuse Variant 1498,Permit front‑running,Permit gives infinite allowance,Permit() abuse variant #1498: Permit front‑running caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3499,Permit() abuse,Permit() abuse Variant 1499,Delegated approval spoof,TypedData domain mismatch,Permit() abuse variant #1499: Delegated approval spoof caused by TypedData domain mismatch. Exploited to token theft.,Token theft,Victim signs permit with max allowance.
3500,Permit() abuse,Permit() abuse Variant 1500,Unlimited approval attack,Permit gives infinite allowance,Permit() abuse variant #1500: Unlimited approval attack caused by Permit gives infinite allowance. Exploited to long‑term unlimited approvals.,Long‑term unlimited approvals,Victim signs permit with max allowance.
3501,Token impersonation,Token impersonation Variant 1,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #1: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3502,Token impersonation,Token impersonation Variant 2,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #2: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3503,Token impersonation,Token impersonation Variant 3,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #3: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3504,Token impersonation,Token impersonation Variant 4,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #4: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3505,Token impersonation,Token impersonation Variant 5,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #5: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3506,Token impersonation,Token impersonation Variant 6,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #6: Metadata spoofing caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3507,Token impersonation,Token impersonation Variant 7,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #7: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3508,Token impersonation,Token impersonation Variant 8,Fake token UI,App loads metadata from attacker server,Token impersonation variant #8: Fake token UI caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3509,Token impersonation,Token impersonation Variant 9,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #9: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3510,Token impersonation,Token impersonation Variant 10,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #10: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3511,Token impersonation,Token impersonation Variant 11,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #11: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3512,Token impersonation,Token impersonation Variant 12,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #12: Metadata spoofing caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3513,Token impersonation,Token impersonation Variant 13,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #13: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3514,Token impersonation,Token impersonation Variant 14,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #14: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3515,Token impersonation,Token impersonation Variant 15,Fake token UI,App loads metadata from attacker server,Token impersonation variant #15: Fake token UI caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3516,Token impersonation,Token impersonation Variant 16,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #16: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3517,Token impersonation,Token impersonation Variant 17,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #17: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3518,Token impersonation,Token impersonation Variant 18,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #18: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3519,Token impersonation,Token impersonation Variant 19,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #19: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3520,Token impersonation,Token impersonation Variant 20,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #20: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3521,Token impersonation,Token impersonation Variant 21,Fake token UI,App loads metadata from attacker server,Token impersonation variant #21: Fake token UI caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3522,Token impersonation,Token impersonation Variant 22,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #22: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3523,Token impersonation,Token impersonation Variant 23,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #23: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3524,Token impersonation,Token impersonation Variant 24,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #24: Metadata spoofing caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3525,Token impersonation,Token impersonation Variant 25,Fake token UI,App loads metadata from attacker server,Token impersonation variant #25: Fake token UI caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3526,Token impersonation,Token impersonation Variant 26,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #26: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3527,Token impersonation,Token impersonation Variant 27,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #27: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3528,Token impersonation,Token impersonation Variant 28,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #28: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3529,Token impersonation,Token impersonation Variant 29,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #29: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3530,Token impersonation,Token impersonation Variant 30,Fake token UI,App loads metadata from attacker server,Token impersonation variant #30: Fake token UI caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3531,Token impersonation,Token impersonation Variant 31,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #31: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3532,Token impersonation,Token impersonation Variant 32,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #32: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3533,Token impersonation,Token impersonation Variant 33,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #33: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3534,Token impersonation,Token impersonation Variant 34,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #34: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3535,Token impersonation,Token impersonation Variant 35,Fake token UI,Wallet displays token name without verifying contract,Token impersonation variant #35: Fake token UI caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3536,Token impersonation,Token impersonation Variant 36,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #36: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3537,Token impersonation,Token impersonation Variant 37,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #37: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3538,Token impersonation,Token impersonation Variant 38,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #38: Metadata spoofing caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3539,Token impersonation,Token impersonation Variant 39,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #39: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3540,Token impersonation,Token impersonation Variant 40,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #40: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3541,Token impersonation,Token impersonation Variant 41,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #41: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3542,Token impersonation,Token impersonation Variant 42,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #42: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3543,Token impersonation,Token impersonation Variant 43,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #43: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3544,Token impersonation,Token impersonation Variant 44,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #44: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3545,Token impersonation,Token impersonation Variant 45,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #45: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3546,Token impersonation,Token impersonation Variant 46,Phishing token logo,Wallet displays token name without verifying contract,Token impersonation variant #46: Phishing token logo caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3547,Token impersonation,Token impersonation Variant 47,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #47: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3548,Token impersonation,Token impersonation Variant 48,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #48: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3549,Token impersonation,Token impersonation Variant 49,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #49: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3550,Token impersonation,Token impersonation Variant 50,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #50: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3551,Token impersonation,Token impersonation Variant 51,Fake token UI,App loads metadata from attacker server,Token impersonation variant #51: Fake token UI caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3552,Token impersonation,Token impersonation Variant 52,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #52: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3553,Token impersonation,Token impersonation Variant 53,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #53: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3554,Token impersonation,Token impersonation Variant 54,Metadata spoofing,App loads metadata from attacker server,Token impersonation variant #54: Metadata spoofing caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3555,Token impersonation,Token impersonation Variant 55,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #55: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3556,Token impersonation,Token impersonation Variant 56,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #56: Phishing token logo caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3557,Token impersonation,Token impersonation Variant 57,Fake token UI,Wallet displays token name without verifying contract,Token impersonation variant #57: Fake token UI caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3558,Token impersonation,Token impersonation Variant 58,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #58: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3559,Token impersonation,Token impersonation Variant 59,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #59: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3560,Token impersonation,Token impersonation Variant 60,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #60: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
3561,Token impersonation,Token impersonation Variant 61,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #61: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3562,Token impersonation,Token impersonation Variant 62,Metadata spoofing,Wallet displays token name without verifying contract,Token impersonation variant #62: Metadata spoofing caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3563,Token impersonation,Token impersonation Variant 63,Phishing token logo,App loads metadata from attacker server,Token impersonation variant #63: Phishing token logo caused by App loads metadata from attacker server. Exploited to user sends assets to fake token.,User sends assets to fake token,Phishing dApp shows fake token balance.
3564,Token impersonation,Token impersonation Variant 64,Malicious contract pretending ERC20,App loads metadata from attacker server,Token impersonation variant #64: Malicious contract pretending ERC20 caused by App loads metadata from attacker server. Exploited to approval to malicious token.,Approval to malicious token,Phishing dApp shows fake token balance.
3565,Token impersonation,Token impersonation Variant 65,Fake token UI,Wallet displays token name without verifying contract,Token impersonation variant #65: Fake token UI caused by Wallet displays token name without verifying contract. Exploited to user sends assets to fake token.,User sends assets to fake token,Fake USDT token with identical symbol.
3566,Token impersonation,Token impersonation Variant 66,Malicious contract pretending ERC20,Wallet displays token name without verifying contract,Token impersonation variant #66: Malicious contract pretending ERC20 caused by Wallet displays token name without verifying contract. Exploited to approval to malicious token.,Approval to malicious token,Fake USDT token with identical symbol.
