id,category,variant_name,type,pattern,scenario,impact,example
2396,Light-client desync,Light-client desync Variant 896,Incorrect signature verification,No check for block finality,Light-client desync variant #896: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2397,Light-client desync,Light-client desync Variant 897,Stale validator set,Sync committee verification flawed,Light-client desync variant #897: Stale validator set caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2398,Light-client desync,Light-client desync Variant 898,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #898: Incorrect signature verification caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2399,Light-client desync,Light-client desync Variant 899,Missing epoch boundary check,No check for block finality,Light-client desync variant #899: Missing epoch boundary check caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2400,Light-client desync,Light-client desync Variant 900,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #900: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2401,Light-client desync,Light-client desync Variant 901,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #901: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2402,Light-client desync,Light-client desync Variant 902,Light-client state rollback,No check for block finality,Light-client desync variant #902: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2403,Light-client desync,Light-client desync Variant 903,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #903: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2404,Light-client desync,Light-client desync Variant 904,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #904: Light-client state rollback caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2405,Light-client desync,Light-client desync Variant 905,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #905: Stale validator set caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2406,Light-client desync,Light-client desync Variant 906,Stale validator set,No check for block finality,Light-client desync variant #906: Stale validator set caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2407,Light-client desync,Light-client desync Variant 907,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #907: Light-client state rollback caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2408,Light-client desync,Light-client desync Variant 908,Incorrect signature verification,No check for block finality,Light-client desync variant #908: Incorrect signature verification caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2409,Light-client desync,Light-client desync Variant 909,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #909: Stale validator set caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2410,Light-client desync,Light-client desync Variant 910,Stale validator set,No check for block finality,Light-client desync variant #910: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2411,Light-client desync,Light-client desync Variant 911,Incorrect signature verification,No check for block finality,Light-client desync variant #911: Incorrect signature verification caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2412,Light-client desync,Light-client desync Variant 912,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #912: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2413,Light-client desync,Light-client desync Variant 913,Light-client state rollback,No check for block finality,Light-client desync variant #913: Light-client state rollback caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2414,Light-client desync,Light-client desync Variant 914,Incorrect signature verification,No check for block finality,Light-client desync variant #914: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2415,Light-client desync,Light-client desync Variant 915,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #915: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2416,Light-client desync,Light-client desync Variant 916,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #916: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2417,Light-client desync,Light-client desync Variant 917,Light-client state rollback,No check for block finality,Light-client desync variant #917: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2418,Light-client desync,Light-client desync Variant 918,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #918: Stale validator set caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2419,Light-client desync,Light-client desync Variant 919,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #919: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2420,Light-client desync,Light-client desync Variant 920,Missing epoch boundary check,No check for block finality,Light-client desync variant #920: Missing epoch boundary check caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2421,Light-client desync,Light-client desync Variant 921,Missing epoch boundary check,No check for block finality,Light-client desync variant #921: Missing epoch boundary check caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2422,Light-client desync,Light-client desync Variant 922,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #922: Stale validator set caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2423,Light-client desync,Light-client desync Variant 923,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #923: Incorrect signature verification caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2424,Light-client desync,Light-client desync Variant 924,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #924: Light-client state rollback caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2425,Light-client desync,Light-client desync Variant 925,Stale validator set,No check for block finality,Light-client desync variant #925: Stale validator set caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2426,Light-client desync,Light-client desync Variant 926,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #926: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2427,Light-client desync,Light-client desync Variant 927,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #927: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2428,Light-client desync,Light-client desync Variant 928,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #928: Stale validator set caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2429,Light-client desync,Light-client desync Variant 929,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #929: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2430,Light-client desync,Light-client desync Variant 930,Light-client state rollback,No check for block finality,Light-client desync variant #930: Light-client state rollback caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2431,Light-client desync,Light-client desync Variant 931,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #931: Incorrect signature verification caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2432,Light-client desync,Light-client desync Variant 932,Missing epoch boundary check,No check for block finality,Light-client desync variant #932: Missing epoch boundary check caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2433,Light-client desync,Light-client desync Variant 933,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #933: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2434,Light-client desync,Light-client desync Variant 934,Incorrect signature verification,No check for block finality,Light-client desync variant #934: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2435,Light-client desync,Light-client desync Variant 935,Light-client state rollback,No check for block finality,Light-client desync variant #935: Light-client state rollback caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2436,Light-client desync,Light-client desync Variant 936,Stale validator set,No check for block finality,Light-client desync variant #936: Stale validator set caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2437,Light-client desync,Light-client desync Variant 937,Incorrect signature verification,No check for block finality,Light-client desync variant #937: Incorrect signature verification caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2438,Light-client desync,Light-client desync Variant 938,Incorrect signature verification,No check for block finality,Light-client desync variant #938: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2439,Light-client desync,Light-client desync Variant 939,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #939: Incorrect signature verification caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2440,Light-client desync,Light-client desync Variant 940,Missing epoch boundary check,No check for block finality,Light-client desync variant #940: Missing epoch boundary check caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2441,Light-client desync,Light-client desync Variant 941,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #941: Incorrect signature verification caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2442,Light-client desync,Light-client desync Variant 942,Light-client state rollback,No check for block finality,Light-client desync variant #942: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2443,Light-client desync,Light-client desync Variant 943,Light-client state rollback,No check for block finality,Light-client desync variant #943: Light-client state rollback caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2444,Light-client desync,Light-client desync Variant 944,Stale validator set,Sync committee verification flawed,Light-client desync variant #944: Stale validator set caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2445,Light-client desync,Light-client desync Variant 945,Incorrect signature verification,No check for block finality,Light-client desync variant #945: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2446,Light-client desync,Light-client desync Variant 946,Missing epoch boundary check,Light client uses outdated validator signatures,Light-client desync variant #946: Missing epoch boundary check caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2447,Light-client desync,Light-client desync Variant 947,Light-client state rollback,No check for block finality,Light-client desync variant #947: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2448,Light-client desync,Light-client desync Variant 948,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #948: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2449,Light-client desync,Light-client desync Variant 949,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #949: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2450,Light-client desync,Light-client desync Variant 950,Stale validator set,Sync committee verification flawed,Light-client desync variant #950: Stale validator set caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2451,Light-client desync,Light-client desync Variant 951,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #951: Light-client state rollback caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2452,Light-client desync,Light-client desync Variant 952,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #952: Stale validator set caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2453,Light-client desync,Light-client desync Variant 953,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #953: Stale validator set caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2454,Light-client desync,Light-client desync Variant 954,Incorrect signature verification,Sync committee verification flawed,Light-client desync variant #954: Incorrect signature verification caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2455,Light-client desync,Light-client desync Variant 955,Stale validator set,No check for block finality,Light-client desync variant #955: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2456,Light-client desync,Light-client desync Variant 956,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #956: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2457,Light-client desync,Light-client desync Variant 957,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #957: Stale validator set caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2458,Light-client desync,Light-client desync Variant 958,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #958: Stale validator set caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2459,Light-client desync,Light-client desync Variant 959,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #959: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2460,Light-client desync,Light-client desync Variant 960,Stale validator set,Sync committee verification flawed,Light-client desync variant #960: Stale validator set caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2461,Light-client desync,Light-client desync Variant 961,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #961: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2462,Light-client desync,Light-client desync Variant 962,Stale validator set,Sync committee verification flawed,Light-client desync variant #962: Stale validator set caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2463,Light-client desync,Light-client desync Variant 963,Stale validator set,No check for block finality,Light-client desync variant #963: Stale validator set caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2464,Light-client desync,Light-client desync Variant 964,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #964: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2465,Light-client desync,Light-client desync Variant 965,Stale validator set,Sync committee verification flawed,Light-client desync variant #965: Stale validator set caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2466,Light-client desync,Light-client desync Variant 966,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #966: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2467,Light-client desync,Light-client desync Variant 967,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #967: Light-client state rollback caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2468,Light-client desync,Light-client desync Variant 968,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #968: Light-client state rollback caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2469,Light-client desync,Light-client desync Variant 969,Stale validator set,No check for block finality,Light-client desync variant #969: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2470,Light-client desync,Light-client desync Variant 970,Missing epoch boundary check,No check for block finality,Light-client desync variant #970: Missing epoch boundary check caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2471,Light-client desync,Light-client desync Variant 971,Stale validator set,Sync committee verification flawed,Light-client desync variant #971: Stale validator set caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2472,Light-client desync,Light-client desync Variant 972,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #972: Light-client state rollback caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2473,Light-client desync,Light-client desync Variant 973,Light-client state rollback,No check for block finality,Light-client desync variant #973: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2474,Light-client desync,Light-client desync Variant 974,Incorrect signature verification,No check for block finality,Light-client desync variant #974: Incorrect signature verification caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2475,Light-client desync,Light-client desync Variant 975,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #975: Stale validator set caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2476,Light-client desync,Light-client desync Variant 976,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #976: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2477,Light-client desync,Light-client desync Variant 977,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #977: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2478,Light-client desync,Light-client desync Variant 978,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #978: Stale validator set caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2479,Light-client desync,Light-client desync Variant 979,Missing epoch boundary check,Sync committee verification flawed,Light-client desync variant #979: Missing epoch boundary check caused by Sync committee verification flawed. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2480,Light-client desync,Light-client desync Variant 980,Incorrect signature verification,No check for block finality,Light-client desync variant #980: Incorrect signature verification caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2481,Light-client desync,Light-client desync Variant 981,Missing epoch boundary check,Light client uses outdated validator signatures,Light-client desync variant #981: Missing epoch boundary check caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2482,Light-client desync,Light-client desync Variant 982,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #982: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2483,Light-client desync,Light-client desync Variant 983,Stale validator set,Sync committee verification flawed,Light-client desync variant #983: Stale validator set caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2484,Light-client desync,Light-client desync Variant 984,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #984: Stale validator set caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2485,Light-client desync,Light-client desync Variant 985,Missing epoch boundary check,No check for block finality,Light-client desync variant #985: Missing epoch boundary check caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2486,Light-client desync,Light-client desync Variant 986,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #986: Light-client state rollback caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2487,Light-client desync,Light-client desync Variant 987,Missing epoch boundary check,No check for block finality,Light-client desync variant #987: Missing epoch boundary check caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2488,Light-client desync,Light-client desync Variant 988,Missing epoch boundary check,No check for block finality,Light-client desync variant #988: Missing epoch boundary check caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2489,Light-client desync,Light-client desync Variant 989,Light-client state rollback,Sync committee verification flawed,Light-client desync variant #989: Light-client state rollback caused by Sync committee verification flawed. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2490,Light-client desync,Light-client desync Variant 990,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #990: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2491,Light-client desync,Light-client desync Variant 991,Missing epoch boundary check,Light client uses outdated validator signatures,Light-client desync variant #991: Missing epoch boundary check caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2492,Light-client desync,Light-client desync Variant 992,Light-client state rollback,No check for block finality,Light-client desync variant #992: Light-client state rollback caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2493,Light-client desync,Light-client desync Variant 993,Incorrect signature verification,No check for block finality,Light-client desync variant #993: Incorrect signature verification caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2494,Light-client desync,Light-client desync Variant 994,Stale validator set,No check for block finality,Light-client desync variant #994: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2495,Light-client desync,Light-client desync Variant 995,Light-client state rollback,Light client uses outdated validator signatures,Light-client desync variant #995: Light-client state rollback caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Attacker sends non-finalized block that client accepts.
2496,Light-client desync,Light-client desync Variant 996,Stale validator set,No check for block finality,Light-client desync variant #996: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2497,Light-client desync,Light-client desync Variant 997,Missing epoch boundary check,No check for block finality,Light-client desync variant #997: Missing epoch boundary check caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2498,Light-client desync,Light-client desync Variant 998,Light-client state rollback,No check for block finality,Light-client desync variant #998: Light-client state rollback caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2499,Light-client desync,Light-client desync Variant 999,Stale validator set,No check for block finality,Light-client desync variant #999: Stale validator set caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2500,Light-client desync,Light-client desync Variant 1000,Missing epoch boundary check,Light client uses outdated validator signatures,Light-client desync variant #1000: Missing epoch boundary check caused by Light client uses outdated validator signatures. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
2501,Light-client desync,Light-client desync Variant 1001,Stale validator set,Sync committee verification flawed,Light-client desync variant #1001: Stale validator set caused by Sync committee verification flawed. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2502,Light-client desync,Light-client desync Variant 1002,Light-client state rollback,No check for block finality,Light-client desync variant #1002: Light-client state rollback caused by No check for block finality. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2503,Light-client desync,Light-client desync Variant 1003,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #1003: Stale validator set caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2504,Light-client desync,Light-client desync Variant 1004,Missing epoch boundary check,No check for block finality,Light-client desync variant #1004: Missing epoch boundary check caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2505,Light-client desync,Light-client desync Variant 1005,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #1005: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2506,Light-client desync,Light-client desync Variant 1006,Incorrect signature verification,Light client uses outdated validator signatures,Light-client desync variant #1006: Incorrect signature verification caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Attacker sends non-finalized block that client accepts.
2507,Light-client desync,Light-client desync Variant 1007,Missing epoch boundary check,Light client uses outdated validator signatures,Light-client desync variant #1007: Missing epoch boundary check caused by Light client uses outdated validator signatures. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2508,Light-client desync,Light-client desync Variant 1008,Stale validator set,No check for block finality,Light-client desync variant #1008: Stale validator set caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Light client uses stale signatures → attacker injects fake root.
2509,Light-client desync,Light-client desync Variant 1009,Stale validator set,Light client uses outdated validator signatures,Light-client desync variant #1009: Stale validator set caused by Light client uses outdated validator signatures. Exploited to cross-chain double-spend.,Cross-chain double-spend,Light client uses stale signatures → attacker injects fake root.
2510,Light-client desync,Light-client desync Variant 1010,Light-client state rollback,No check for block finality,Light-client desync variant #1010: Light-client state rollback caused by No check for block finality. Exploited to bridge accepts invalid state root.,Bridge accepts invalid state root,Attacker sends non-finalized block that client accepts.
2511,Light-client desync,Light-client desync Variant 1011,Light-client state rollback,No check for block finality,Light-client desync variant #1011: Light-client state rollback caused by No check for block finality. Exploited to consensus confusion.,Consensus confusion,Light client uses stale signatures → attacker injects fake root.
